id,ten,gia,hinh,link,noidung,idLoaiHang
23,Bàn ủi hơi nước cầm tay cao cấp,337000,3685ca7fb88a721e83965992d3d66406.jpg,/ban-ui-hoi-nuoc-cam-tay-cao-cap-p56052993.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>OEM</td></tr><tr><td>SKU</td><td>8775345539172</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Trung Quốc</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr></tbody></table></div>",1
24,Bàn Ủi Hơi Nước Đứng Philips GC558 - Trắng Tím - Hàng Chính Hãng,4199000,96f1cd955e4b31117c77d18b5864b4be.jpg,/ban-ui-hoi-nuoc-dung-philips-gc558-trang-tim-hang-chinh-hang-p1938143.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Philips</td></tr><tr><td>SKU</td><td>5897026194623</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Hà Lan</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>GC558</td></tr><tr><td>Chất liệu</td><td><p>Nhựa</p></td></tr><tr><td>Điện áp</td><td> 220 - 240  V</td></tr><tr><td>Công suất</td><td>2000W</td></tr><tr><td>Dung tích bình chứa nước</td><td>1.8L</td></tr><tr><td>Loại bàn ủi </td><td>Bàn ủi hơi nước đứng</td></tr><tr><td>Mặt đế</td><td>Vỏ bọc cầu ủi 100% Cotton</td></tr><tr><td>Hướng dẫn sử dụng</td><td><ul>
<li>Làm sạch mặt đế bàn ủi trong lần đầu sử dụng</li>
<li>Đổ nước vào bàn ủi hơi nước</li>
<li>Kết nối điện và chỉnh nhiệt độ cho bàn ủi</li>
<li>Dùng chức năng ủi khô</li>
<li>Dùng tính năng phun sương và phun tia</li>
<li>Dùng chức năng phun hơi thẳng đứng để ủi quần áo dạng treo (nếu bàn ủi có tính năng này) </li>
</ul></td></tr><tr><td>Trọng lượng</td><td>5,39kg</td></tr><tr><td>Lưu ý</td><td><ul>
<li>Chỉ sử dụng nước sạch để rót vào khoang chứa nước trong bàn ủi, không nên cho chất phụ gia, hương thơm hay chất tẩy vào.</li>
<li>Lúc mới cắm điện, để nhiệt độ ở mức 0 và đợi khoảng 3-5 phút để mặt đế nóng lên, tránh hiện tượng rò rỉ nước khi sử dụng</li>
<li>Đặt bàn ủi ở tư thế thẳng đứng, đổ hết nước trong bình chứa khi ngưng sử dụng</li>
<li>Không được cuộn dây bàn ủi khi vừa ủi xong. Thường xuyên kiểm tra để bảo đảm dây điện còn tốt và an toàn</li>
<li>Không được sử dụng miếng chùi bằng kim loại hoặc vật nhọn cạo vết bẩn khi vệ sinh bàn ủi, tránh làm bong tróc phần men chống dính </li>
</ul></td></tr><tr><td>Kích thước</td><td><p>(D x R x C) 43 x 163 x 33 cm</p></td></tr></tbody></table></div>",1
25,Bàn Ủi Hơi Nước Cầm Tay Philips GC350 (1000W) - Hàng nhập khẩu,1134000,0de9a73f7c051e8bc1c76d086dc7d6da.jpg,/ban-ui-hoi-nuoc-cam-tay-philips-gc350-1000w-hang-nhap-khau-p26672606.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Philips</td></tr><tr><td>SKU</td><td>5448318908048</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Trung Quốc</td></tr></tbody></table></div>",1
26,Bàn ủi Electrolux ESI4017 - Hàng chính hãng,359700,f4c52053d220e94a047410420eaf9faf.png,/ba-n-u-i-electrolux-esi4017-hang-chinh-hang-p13524648.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Electrolux</td></tr><tr><td>SKU</td><td>7639723244465</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Thụy Điển</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td> ESI4017</td></tr><tr><td>Điện áp</td><td>220V 50Hz</td></tr><tr><td>Công suất</td><td>1600W</td></tr><tr><td>Dung tích bình chứa nước</td><td>200ml</td></tr><tr><td>Loại bàn ủi </td><td>Hơi nước</td></tr><tr><td>Mặt đế</td><td>Thép không gỉ</td></tr><tr><td>Trọng lượng</td><td>0.6 kg</td></tr><tr><td>Kích thước</td><td><p>Dài 28 cm - Rộng 12 cm - Cao 14.7 cm</p></td></tr></tbody></table></div>",1
27,Bàn ủi hơi nước du lịch mini BlueStone SIB-3819 (1200W) - Hàng Chính Hãng,479000,f4c52053d220e94a047410420eaf9faf.png,/ban-ui-hoi-nuoc-du-lich-mini-bluestone-sib-3819-1200w-hang-chinh-hang-p48496923.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Bluestone</td></tr><tr><td>SKU</td><td>4018976927791</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Singapore</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>SIB-3819</td></tr><tr><td>Chất liệu</td><td><p>Mặt đế bàn ủi ceramic cao cấp</p></td></tr><tr><td>Điện áp</td><td>220V/50Hz</td></tr><tr><td>Công suất</td><td>1000W-1200W</td></tr><tr><td>Dung tích bình chứa nước</td><td>40ml</td></tr><tr><td>Loại bàn ủi </td><td>Bàn ủi hơi nước</td></tr><tr><td>Mặt đế</td><td>Mặt đế bàn ủi ceramic cao cấp</td></tr><tr><td>Trọng lượng</td><td>910g</td></tr><tr><td>Kích thước</td><td><p>210 x 95 x 120 mm</p></td></tr><tr><td>Quy cách đóng gói</td><td>1 sản phẩm/Hộp</td></tr></tbody></table></div>",1
28,Bàn Ủi Khô Electrolux EDI2004 - Trắng Xanh - Hàng chính hãng,289900,f4c52053d220e94a047410420eaf9faf.png,/ban-ui-kho-electrolux-edi2004-trang-xanh-hang-chinh-hang-p444670.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Electrolux</td></tr><tr><td>SKU</td><td>1635196813159</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Thụy Điển</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>EDI2004</td></tr><tr><td>Điện áp</td><td>220V/ 50-60Hz</td></tr><tr><td>Công suất</td><td>1300 W</td></tr><tr><td>Dung tích bình chứa nước</td><td>40 ml</td></tr><tr><td>Loại bàn ủi </td><td>Hơi nước</td></tr><tr><td>Mặt đế</td><td>Nhôm chống dính</td></tr><tr><td>Trọng lượng</td><td>0.7 kg</td></tr><tr><td>Kích thước</td><td><p>Dài 18 cm - Rộng 14 cm - Cao 16 cm</p></td></tr></tbody></table></div>",1
29,Bàn ủi hơi nước đứng cầm tay gấp gọn du lịch SK-3060 - Ra hơi liên tục,319000,f4c52053d220e94a047410420eaf9faf.png,/ban-ui-hoi-nuoc-dung-cam-tay-gap-gon-du-lich-sk-3060-ra-hoi-lien-tuc-p50453810.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>OEM</td></tr><tr><td>SKU</td><td>2221006348370</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Trung Quốc</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>SK-3060</td></tr><tr><td>Chất liệu</td><td><p>Nhựa</p></td></tr><tr><td>Dung tích</td><td>130ml</td></tr><tr><td>Điện áp</td><td>220V</td></tr><tr><td>Công suất</td><td>1500W</td></tr><tr><td>Loại bàn ủi </td><td>Bàn ủi cầm tay hơi nước</td></tr><tr><td>Hướng dẫn sử dụng</td><td><h3>Hướng dẫn sử dụng bàn ủi hơi nước cầm tay SK-3060:</h3>
<p>- Đổ nước vào bình chứa và lắp vào máy.</p>
<p>- Cắm điện và kiểm tra đèn báo, nếu có đèn báo là bình thường.</p>
<p>- Sau đó đợi 30 giây giây, đèn báo sẽ ngắt, lúc này độ nóng của bàn là đã đạt, tiến hành sử dụng.</p>
<p>- Bấm vào nút để hơi nước tỏa ra mạnh mẽ hơn. Là lướt lên trên mặt vải bạn muốn làm phẳng.</p>
<p>- Nhấn nút để bổ sung thêm hơi nóng cho bàn là rồi là đi là lại đến khi mặt cải thẳng như mong muốn.</p></td></tr><tr><td>Hướng dẫn bảo quản</td><td><h3>Cách bảo quản bàn ủi:</h3>
<ul>
<li>
<p>Thường xuyên vệ sinh rửa sạch bình chứa nước và tạo hơi theo định kỳ để tránh hình thành các loại cặn khoáng do nước để lại tồn đọng ở bên trong.</p>
</li>
<li>
<p>Không sử dụng các hóa chất khác dùng cho vệ sinh như: muối, nước hoa, chất tẩy trắng. Vì những chất tẩy gia này sẽ làm tắc, làm ăn mòn các bộ phận cấu tạo bên trong bàn ủi.</p>
</li>
<li>
<p>Khi không sử dụng, nên lấy hết nước ra ngoài để sản phẩm giữ được độ bền cao nhất và tránh bị oxi hóa.</p>
</li>
<li>
<p>Để nguội hẳn sản phẩm rồi mới đem đi cất, tránh môi trường ẩm mốc, nhiệt độ cao. </p>
</li>
</ul></td></tr><tr><td>Trọng lượng</td><td>800g</td></tr><tr><td>Kích thước</td><td><p>22x17x14cm</p></td></tr><tr><td>Quy cách đóng gói</td><td><p> 23x18x16cm</p></td></tr></tbody></table></div>",1
30,Bàn là mini hơi nước gấp gọn cầm tay đi du lịch tiện lợi,157000,4731a96a1e3fefa3d19a72541ca8e196.jpg,/ban-la-mini-hoi-nuoc-gap-gon-cam-tay-di-du-lich-tien-loi-p19394426.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>OEM</td></tr><tr><td>SKU</td><td>1295842414675</td></tr></tbody></table></div>",1
31,Bàn Ủi Hơi Nước Cầm Tay Philips GC350 (1000W) - Hàng Chính Hãng,1303500,dc2b9cb341bc2dc6cde15048eb9d719e.jpg,/ban-ui-hoi-nuoc-cam-tay-philips-gc350-1000w-hang-chinh-hang-p5561159.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Philips</td></tr><tr><td>SKU</td><td>2830055578111</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Hà Lan</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>GC350</td></tr><tr><td>Chất liệu</td><td><p>Nhựa</p></td></tr><tr><td>Điện áp</td><td>220V - 240V</td></tr><tr><td>Công suất</td><td>1000W</td></tr><tr><td>Dung tích bình chứa nước</td><td>70ml</td></tr><tr><td>Loại bàn ủi </td><td>Bàn ủi hơi nước cầm tay</td></tr><tr><td>Trọng lượng</td><td>0.853kg</td></tr><tr><td>Kích thước</td><td><p>Chiều dài dây điện: 1.2m</p></td></tr></tbody></table></div>",1
32,Bàn ủi hơi nước đứng Philips GC485/49 - Hàng Chính Hãng,2199000,08c14c9a797b9a5c67efb60da89721f1.jpg,/ban-ui-hoi-nuoc-dung-philips-gc485-49-hang-chinh-hang-p58057116.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Philips</td></tr><tr><td>SKU</td><td>9332960815372</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Hà Lan</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Chất liệu</td><td>Nhựa</td></tr><tr><td>Dung tích</td><td>Dung tích ngăn chứa nước: 1,4L</td></tr><tr><td>Điện áp</td><td>220V 50Hz</td></tr><tr><td>Công suất</td><td>1800W</td></tr><tr><td>Dung tích bình chứa nước</td><td>1.4 Lít</td></tr><tr><td>Loại bàn ủi </td><td>Bàn ủi hơi nước đứng</td></tr><tr><td>Trọng lượng</td><td>4,6 Kg</td></tr></tbody></table></div>",1
33,Bàn Ủi Hơi Nước Đứng Philips GC523 - Hàng Chính Hãng,2248200,f4c52053d220e94a047410420eaf9faf.png,/ban-ui-hoi-nuoc-dung-philips-gc523-hang-chinh-hang-p9802988.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Philips</td></tr><tr><td>SKU</td><td>5647352879479</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>GC523</td></tr><tr><td>Điện áp</td><td>220V/50Hz</td></tr><tr><td>Công suất</td><td>1600W</td></tr><tr><td>Dung tích bình chứa nước</td><td>1.6 lít</td></tr><tr><td>Loại bàn ủi </td><td>Bàn ủi hơi nước đứng</td></tr><tr><td>Trọng lượng</td><td>5.5kg</td></tr><tr><td>Kích thước</td><td><p>(D x R x C) 35.3 x 41.3 x 38.8 cm</p></td></tr></tbody></table></div>",1
34,Bàn Ủi Khô Sunhouse SHD1072 - Xanh - Hàng chính hãng,159000,240e3dcdf1ea5b6144e83d22443cc712.jpg,/ba-n-ui-kho-sunhouse-shd1072-xanh-hang-chinh-hang-p532446.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Sunhouse</td></tr><tr><td>SKU</td><td>1630521034995</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Việt Nam</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>SHD1072</td></tr><tr><td>Điện áp</td><td>220 - 240 V/50-60Hz</td></tr><tr><td>Công suất</td><td>1000W</td></tr><tr><td>Loại bàn ủi </td><td>Bàn ủi khô</td></tr><tr><td>Mặt đế</td><td>Mặt đế chống dính</td></tr><tr><td>Kích thước</td><td>257x120x120 mm</td></tr></tbody></table></div>",1
35,Bàn Ủi Khô Panasonic PABU-NI-317TVRA - Hàng chính hãng,305100,setrika-ni-317tred.jpg,/ban-ui-kho-panasonic-pabu-ni-317tvra-hang-chinh-hang-p426282.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Panasonic</td></tr><tr><td>SKU</td><td>1636974049043</td></tr><tr><td>Xuất xứ</td><td>Malaysia</td></tr><tr><td>Model</td><td>NI-317</td></tr><tr><td>Điện áp</td><td>220V</td></tr><tr><td>Công suất</td><td>1000W</td></tr><tr><td>Loại bàn ủi </td><td>Bàn ủi khô</td></tr><tr><td>Mặt đế</td><td>Chống dính</td></tr><tr><td>Kích thước</td><td>235 x 118 x 111 (mm)</td></tr></tbody></table></div>",1
36,Bàn Ủi Hơi Nước Đứng Philips GC514 1600W - Hồng - Hàng Nhập Khẩu,1299000,936a71f801f803817cd2d4387ca96c9e.jpg,/ban-ui-hoi-nuoc-dung-philips-gc514-1600w-hong-hang-nhap-khau-p3873783.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Philips</td></tr><tr><td>SKU</td><td>1889815490485</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>GC514</td></tr></tbody></table></div>",1
37,Bàn ủi hơi nước đứng cầm tay cao cấp AJ-2205 - Tím trắng,347880,e195cdb4f44dd135f43ed122fda1a7e9.jpg,/ban-ui-hoi-nuoc-dung-cam-tay-cao-cap-aj-2205-tim-trang-p33657413.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>OEM</td></tr><tr><td>SKU</td><td>6763097889364</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Nhật Bản</td></tr><tr><td>Model</td><td>AJ-2205-tim</td></tr><tr><td>Kích thước</td><td><p>29 x 15.5 x 12.5 cm</p></td></tr></tbody></table></div>",1
38,Bàn Ủi Hơi Nước Đứng Philips GC523 - Hàng Nhập Khẩu,2288000,0290ef18df21c51aa32b9b851f3a70e5.jpg,/ban-ui-hoi-nuoc-dung-philips-gc523-hang-nhap-khau-p52397717.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Philips</td></tr><tr><td>SKU</td><td>6416673773679</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Hà Lan</td></tr><tr><td>Model</td><td>GC523</td></tr><tr><td>Dung tích</td><td>1.6L</td></tr><tr><td>Điện áp</td><td>220V</td></tr><tr><td>Công suất</td><td>1600W</td></tr><tr><td>Loại bàn ủi </td><td>bàn ủi hới nước đứng</td></tr></tbody></table></div>",1
39,Bàn ủi (bàn là) hơi nước đứng Philips GC556 ( cùng sơ ri GC558 ) ( Trắng tím ) - 2000W - 5 cấp độ hơi nước - Hàng Nhập Khẩu,3250000,1135ee54deaa3cead65b9d72a07c5b75.png,/ban-ui-ban-la-hoi-nuoc-dung-philips-gc556-cung-so-ri-gc558-trang-tim-2000w-5-cap-do-hoi-nuoc-hang-nhap-khau-p54585765.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Philips</td></tr><tr><td>SKU</td><td>5147986350974</td></tr><tr><td>Model</td><td>GC556</td></tr><tr><td>Dung tích</td><td>1800ML</td></tr><tr><td>Điện áp</td><td>220</td></tr><tr><td>Công suất</td><td>2000W</td></tr><tr><td>Loại bàn ủi </td><td>bàn ủi hơi nước đứng</td></tr></tbody></table></div>",1
40,Bàn Ủi Hơi Nước Cầm Tay Sokany 3060 Có Thể Gấp Gọn - Hàng Chính Hãng,429000,c641660c7f22f674c3e2d53b80146fc8.jfif,/ban-ui-hoi-nuoc-cam-tay-sokany-3060-co-the-gap-gon-hang-chinh-hang-p59499538.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td> SOKANY</td></tr><tr><td>SKU</td><td>3462349639674</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Việt Nam</td></tr><tr><td>Xuất xứ</td><td>Việt Nam / Trung Quốc</td></tr></tbody></table></div>",1
41,Bàn Là Khô Bluestone DIB-3726 (1300W) - Hàng Chính Hãng,249000,f4c52053d220e94a047410420eaf9faf.png,/ban-la-kho-bluestone-dib-3726-1300w-hang-chinh-hang-p19790643.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Bluestone</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Việt Nam</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>SKU</td><td>6756125347370</td></tr></tbody></table></div>",1
42,Bàn ủi hơi nước PHILIPS GC2990 (Hàng Nhập Khẩu),990000,14e80fdbb9e329ec688bf09cd264ee4a.jpg,/ban-ui-hoi-nuoc-philips-gc2990-hang-nhap-khau-p13441914.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Philips</td></tr><tr><td>SKU</td><td>6735571234670</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Hà Lan</td></tr><tr><td>Xuất xứ</td><td>Hà Lan</td></tr></tbody></table></div>",1
43,Bàn ủi hơi nước đứng cầm tay cao cấp SK-3050 - 2in1 - Ủi ra hơi liên tục,373000,15c5b74f1c7f3187458f5635159467de.jpg,/ban-ui-hoi-nuoc-dung-cam-tay-cao-cap-sk-3050-2in1-ui-ra-hoi-lien-tuc-p50232553.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>OEM</td></tr><tr><td>SKU</td><td>9390682183131</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Trung Quốc</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>SK-3050</td></tr><tr><td>Chất liệu</td><td><p>Nhựa ABS</p></td></tr><tr><td>Dung tích</td><td>270ml</td></tr><tr><td>Điện áp</td><td>220V</td></tr><tr><td>Công suất</td><td>15000</td></tr><tr><td>Loại bàn ủi </td><td>Bàn ủi hơi nước cầm tay</td></tr><tr><td>Hướng dẫn sử dụng</td><td><h3>Hướng dẫn cách sử dụng:</h3>
<ul>
<li>
<p>Tháo bình chứa nước trên thân bàn là và châm nước vào bình. Bạn nên châm nước lọc, không cho nước hoa, chất tạo mùi vào bàn là. Lắp bình nước trở lại, cắm điện và chờ khoảng 1 phút cho bàn là nóng.</p>
</li>
<li>
<p>Treo quần áo vào móc, hướng đầu là về phía quần áo, nhấn và giữ nút phun hơi nước trên tay cầm bàn là để phun hơi nước liên tục, làm thẳng nếp nhăn bằng sức nóng hơi nước. Bạn cũng có thể dùng bàn ủi để ủi ra giường, màn cửa...</p>
</li>
<li>
<p>Một tay cầm bàn là, một tay kéo căng quần áo khi ủi đồ để ủi thẳng và nhanh nhất. </p>
</li>
<li>
<p>Gắn bàn chải đi kèm vào đầu bàn là hơi nước cầm tay để ủi nhanh và hiệu quả hơn các loại vải dày.</p>
</li>
<li>
<p>Sau khi ủi đồ xong, bạn rút điện và chờ bàn là nguội hoàn toàn. Đổ bỏ nước và cất giữ bàn là.</p>
</li>
</ul></td></tr><tr><td>Hướng dẫn bảo quản</td><td><p>Bảo quản nơi thoáng mát</p></td></tr><tr><td>Trọng lượng</td><td>1.2kg</td></tr><tr><td>Quy cách đóng gói</td><td><p>31x14x17.5cm</p></td></tr></tbody></table></div>",1
44,Bàn Ủi Hơi Nước chống cháy Philips GC5039 (3000W) - Tím - Hàng chính hãng ,3199000,db73547b7da7f070d7f5f40f13e4cf36.jpg,/ban-ui-hoi-nuoc-chong-chay-philips-gc5039-3000w-tim-hang-chinh-hang-p808167.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Philips</td></tr><tr><td>SKU</td><td>9344189916778</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Hà Lan</td></tr><tr><td>Xuất xứ</td><td>Indonesia</td></tr><tr><td>Model</td><td>GC5039</td></tr><tr><td>Chất liệu</td><td><p>Nhựa</p></td></tr><tr><td>Điện áp</td><td>220V - 50Hz</td></tr><tr><td>Công suất</td><td>3000W</td></tr><tr><td>Dung tích bình chứa nước</td><td>350ml</td></tr><tr><td>Loại bàn ủi </td><td>Bàn ủi hơi nước</td></tr><tr><td>Mặt đế</td><td>SteamGlide Plus</td></tr><tr><td>Trọng lượng</td><td>1.786kg</td></tr><tr><td>Kích thước</td><td><p>13.5 x 33.5 x 17.5 cm</p></td></tr></tbody></table></div>",1
45,Bàn Ủi Mini Hơi Nước Cầm Tay Lock&Lock ENI241 (Chính Hãng Phân Phối) - 2 Màu,525000,87f3bd29e3af8946164bacf578c2d171.jpg,/ban-ui-mini-hoi-nuoc-cam-tay-lock-lock-eni241-chinh-hang-phan-phoi-2-mau-p17424162.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Lock&amp;Lock</td></tr><tr><td>SKU</td><td>1801132168946</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Hàn Quốc</td></tr><tr><td>Model</td><td>ENI241</td></tr><tr><td>Kích thước</td><td><p>250 x 110 x 10 (mm)</p></td></tr></tbody></table></div>",1
46,Bàn Ủi Philips GC1740 - Hàng Chính Hãng,515000,a33928c5a67358084e6ae7ff652adf88.jpg,/ban-ui-philips-gc1740-hang-chinh-hang-p51227517.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Philips</td></tr><tr><td>SKU</td><td>7810613989455</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Hà Lan</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>GC1740</td></tr><tr><td>Chất liệu</td><td>Nhựa</td></tr><tr><td>Dung tích</td><td>220ml</td></tr><tr><td>Điện áp</td><td>220V - 50Hz</td></tr><tr><td>Công suất</td><td>2000W</td></tr><tr><td>Loại bàn ủi </td><td>Bàn ủi hơi nước</td></tr><tr><td>Trọng lượng</td><td>1.08kg</td></tr><tr><td>Kích thước</td><td>129x290x156mm</td></tr><tr><td>Quy cách đóng gói</td><td>06 cái/thùng</td></tr></tbody></table></div>",1
47,Bàn Ủi Hơi Nước Không Dây Panasonic NI-WL30VRA - Hàng Chính Hãng,1490000,aac55a6ac84efdffab9a7f8f08b768f3.jpg,/ban-ui-hoi-nuoc-khong-day-panasonic-ni-wl30vra-hang-chinh-hang-p33597004.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Panasonic</td></tr><tr><td>SKU</td><td>5956338096756</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Nhật Bản</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Model</td><td>NI-WL30VRA</td></tr><tr><td>Chất liệu</td><td>Lớp phủ mặt đế Titan bạc</td></tr><tr><td>Dung tích</td><td>Dung tích khoang chứa nước 120 cc</td></tr><tr><td>Công suất</td><td>1550W</td></tr><tr><td>Trọng lượng</td><td>1,5 kg (Chưa bao gồm đế nguồn 0,93kg)</td></tr><tr><td>Kích thước</td><td>Kích thước sản phẩm: 336 x 298 x 442 mm
Chiều dài dây nguồn 1,9 m</td></tr></tbody></table></div>",1
48,"Bàn ủi 1200W Nagakawa NAG1503 mặt đế phủ chống dính Ceramic, cảm biến nhiệt ngắt an toàn - Hàng nhập khẩu",295000,e23e03cc3b760f78b75e28abde56d67c.jpg,/ban-ui-1200w-nagakawa-nag1503-mat-de-phu-chong-dinh-ceramic-cam-bien-nhiet-ngat-an-toan-hang-nhap-khau-p45512014.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Nagakawa</td></tr><tr><td>SKU</td><td>2163493435419</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Việt Nam</td></tr><tr><td>Xuất xứ</td><td>Việt Nam</td></tr></tbody></table></div>",1
49,Cây Nước Nóng Lạnh Sunhouse SHD9601 - Hàng chính hãng,1039000,e20ecc9ca6905ae80e2730a5888915f7.jpg,/cay-nuoc-nong-lanh-sunhouse-shd9601-hang-chinh-hang-p2241935.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Sunhouse</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Việt Nam</td></tr><tr><td>Xuất xứ</td><td>Việt Nam</td></tr><tr><td>Kích thước</td><td><p>31.2 x 30 x 39.7 cm</p></td></tr><tr><td>SKU</td><td>7686633533271</td></tr><tr><td>Model</td><td>SHD9601</td></tr><tr><td>Điện áp</td><td>220V – 50Hz</td></tr><tr><td>Công suất làm nóng</td><td>580W</td></tr><tr><td>Công suất làm lạnh</td><td>75W</td></tr><tr><td>Nhiệt độ nóng</td><td>86°C - 94°C</td></tr><tr><td>Nhiệt độ lạnh</td><td>10°C - 15°C</td></tr><tr><td>Dung tích bình lạnh</td><td>0.8L </td></tr><tr><td>Dung tích bình nóng</td><td>0.6L</td></tr><tr><td>Chất liệu bình chứa nước</td><td>Inox 304</td></tr><tr><td>Thông tin lắp đặt / giao hàng</td><td><p>Tiki/ nhà bán hàng chịu trách nhiệm giao hàng. Nếu quý khách có nhu cầu lắp đặt và tư vấn vui lòng liên hệ Tổng đài 1900 6035 (Dịch vụ lắp đặt có tính phí).</p></td></tr><tr><td>Trọng lượng</td><td>2.5kg</td></tr></tbody></table></div>",2
50,Cây Nước Nóng Lạnh Toshiba RWF-W1664TV(K1) - Hàng chính hãng,2832100,f4c52053d220e94a047410420eaf9faf.png,/cay-nuoc-nong-lanh-toshiba-rwf-w1664tv-k1-hang-chinh-hang-p3576359.html,"<div class=""content has-table""><table><tbody><tr><td>Thương hiệu</td><td>Toshiba</td></tr><tr><td>Xuất xứ thương hiệu</td><td>Nhật Bản</td></tr><tr><td>Xuất xứ</td><td>Trung Quốc</td></tr><tr><td>Kích thước</td><td><p>310 x 360 x 1.000 mm</p></td></tr><tr><td>SKU</td><td>2422658850024</td></tr><tr><td>Model</td><td>RWF-W1664TV(K1)</td></tr><tr><td>Điện áp</td><td>220V-240V/ 50-60Hz</td></tr><tr><td>Công suất</td><td>Lạnh: 120W</td></tr><tr><td>Công suất làm nóng</td><td>420W</td></tr><tr><td>Nhiệt độ nóng</td><td>85 đến 95 độ C</td></tr><tr><td>Nhiệt độ lạnh</td><td>6 - 10 độ C</td></tr><tr><td>Dung tích bình lạnh</td><td>3L</td></tr><tr><td>Dung tích bình nóng</td><td>1L</td></tr><tr><td>Chất liệu bình chứa nước</td><td>Nhựa</td></tr><tr><td>Trọng lượng</td><td>15.4kg</td></tr></tbody></table></div>",2
